index,timeStamp,txHash,action,account,amt,gasPrice
70,1576923489,0x1c25930057ed0465b28207755de929ca0577c037315bfb1c6c0b199ea847b525,w,0xf14ad27244846e2f2241b61c49e25882ca16f9d7,92500000000000000,6100000000
79,1576924640,0x08d663f2be3067d95b557999f596cc81ef000b6dfb4fd3fa0625e6ac074087ed,d,0x30f917145134da847a938216a01209b35d766cac,0.1,4000000000
80,1576930561,0xfc06d6b3b9f93fc552f6cd32e7d1edbf825560c36ed3ad2727c911ff1b1510dd,d,0x4a8f6434499f8c9371a98db9824b4b8ae2ba9fe2,0.1,5000000000
81,1576931544,0x26bf828319e9221cdf45fd00aaf0eaa2c79f9876744f1c9075f3456f5ab81d16,d,0xa2b58f70cf450d465bf153bff4c83a7427269105,0.1,11000000000
71,1576932051,0x9d27da45c177dd2748f18d499664e5b6ee7ac51c6e95ee439dc4cf3bdddc241d,w,0xa2b58f70cf450d465bf153bff4c83a7427269105,92500000000000000,6000000000
72,1576932963,0x96faf9cc34369f8fe6f1e5f4b328e1970893335d587395c4b247046d44098ede,w,0xd2a19b95a4cc1870fffcf7473c1f29f4273439b8,87500000000000000,6000000000
82,1576936241,0x75d9ecaf3475b824ca40888be9e5dbd2e85486fa7d15692a77b1f917f18633bf,d,0x444c996b74631763ce0c406fcbe9aa13d35f395e,0.1,11000000000
83,1576936284,0x2f8698a95d816e1ff05cce6f9a3e2775c9e583cd610ddcdb14b6fb1946f462c2,d,0x50481e120c49588779bb110bb5a0d468661ca5a4,0.1,3500000000
84,1576937119,0xa796db82dc05592a897be99e6e7c44119f491e535c752679947724418648317f,d,0x50481e120c49588779bb110bb5a0d468661ca5a4,0.1,3100000000
85,1576943881,0x30a98e7c1385aaf149c6e697558a7ae1a96f25a0d656bd17e801e5911daba93e,d,0xa86a2a1051a70175c8464629b43e1870149d596b,0.1,11500000000
73,1576944085,0xd5603d876a02376bc51f10f4717bd7df89085ebb0e6bae0a53aa4cefcd2b5e16,w,0xf29158bf9b5da0d885b3cf0a29b1eacacf751497,92250000000000000,5000000000
86,1576945144,0x5a0acac08cd53548a714e1774e3b7b41fb7c193f08de9ee6901774c7d458b028,d,0xa86a2a1051a70175c8464629b43e1870149d596b,0.1,12000000000
74,1576945328,0x2949d5d9a32b5888653a971d40e793066930b75fefdaa38480bfc9931e8873e8,w,0xf29158bf9b5da0d885b3cf0a29b1eacacf751497,92000000000000000,8000000000
75,1576957194,0x669f3155f2ca509447ff395d13af0154ad423c5a40b034ce55c0fbd3b4574bb4,w,0xf0f0bfa520e83dc7f44a1e15eb4e42e29aef297a,92300000000000000,6100000000
87,1576957722,0xf90ec49e588920064a23bf446c7c9d7a269481d52a399647c50b45ac49b5a085,d,0x942242bd77a92eecc8bf8216e49ed8ef7f4817df,0.1,12800000000
88,1576959165,0xd07762855987a9ef5905a3ca4ac56b90da8c87551f725a53fb2b3158145f6d50,d,0xdcbeffbecce100cce9e4b153c4e15cb885643193,0.1,5000000000
89,1576962172,0xb3c5cbd2e33a2fb12005f1d1bc73fa6b025cee4c81c1238070a860fd09c14303,d,0x54c1632c049ff4a1e36b81e5d1d8f079cfdb8505,0.1,1300000000
90,1576966235,0x1d6388991f774638b3a202fb6f8b9d78f06de4f45457ab2a269887613bd8d032,d,0xe312732d2010a77a0557472820778f0e362c2755,0.1,2000000000
91,1576969521,0x1a656daea95f162a737a4cf469b59cc37b302df86651621ea2c967ce508e1b43,d,0x9c8dc2cc24a9e28f91c5e55e94382b745a514a61,0.1,1000000000
92,1576969811,0x08f5097d3adda73966033e235147f5cd9f6aaa061df484394a9647609dd6059d,d,0x9b0c89b9e698aa887ee51af06ef63dbfbde2badc,0.1,13000000000
76,1576970093,0xb0de23b0ee9f83a53213a3f423024ce80919758e126e2b4f0fbf0b4e1cb3a64f,w,0x9b0c89b9e698aa887ee51af06ef63dbfbde2badc,92600000000000000,10000000000
77,1576985824,0x16e6ab07fb3e3460142fec51f6126a397527b21ba42f12a4213155d9722a32df,w,0x36304ed883343d0867e6a979145fbbc8ff390800,87500000000000000,6000000000
93,1576990388,0x08af48d3f27679812c7cd000336c1f944734c224670888880b5dc6235a8efd88,d,0xe0eeec7010ac9f74a947d70d43173d6765844768,0.1,12500000000
78,1576990557,0x5576f5f997159988881c236ae424a247d820466c8d84c6f4eb66d3be20ebb820,w,0xbf387b81d7862e3ad92507e1d43b25dbecf5e780,91500000000000000,7550000000
94,1576995079,0xef514bf180a851babac87041b408c14adbb78efa34273152b027d362c1aba2fb,d,0xaf4331dd67975b2cce43f22b84f72c15d5af2726,0.1,11000000000
95,1576995095,0x74587066f211c30ae312b00317650506b846d649c2f9854601b8dbea546cd16f,d,0xaf4331dd67975b2cce43f22b84f72c15d5af2726,0.1,11000000000
96,1576995101,0x8822304fe4985d0314386089fcfd4105edc955cf08d6beeece1b353a33a55811,d,0xaf4331dd67975b2cce43f22b84f72c15d5af2726,0.1,11000000000
97,1576995120,0x58a4f822c8470628de7aad194acc9b5e44e1a02d767d9b52719cc29729a0b7d8,d,0xaf4331dd67975b2cce43f22b84f72c15d5af2726,0.1,11000000000
98,1577012424,0x83401cac2a929a4988280935dc69dea4823b022f397e28741d42f7d43bc27a7c,d,0xbcba6632a02de9172605f6db9c853159dd8d48e7,0.1,12000000000
79,1577012582,0x878a5e113e16deceb0a9e3d4a86913e75a238c7c22b0cffa444fd628b4d5549c,w,0xaed59fcfb930262b918d6579d92a7bd8b614dd33,92000000000000000,7050000000
99,1577012920,0x716b84706030c5bf4096c2343d8b8842da32510be0db51ebb6fc3b604304bec8,d,0xbcba6632a02de9172605f6db9c853159dd8d48e7,0.1,12500000000
80,1577013049,0x13a6c8b78e41e7f170a0a648117ef0efa74c0315ece9d04fc81d5838e7d25491,w,0xf586691959dc1ac0b7420ab334cb953f77317f10,92750000000000000,7700000000
100,1577017029,0xfc114744d0b0a3aa7a012b0d1261d1fcf66d53914fcafa5d50c97533a91f712b,d,0x9727ca412f87d46cd4bb6022d27477b232ea8970,0.1,5000000000
81,1577021466,0x3597cf60502bd6a9dcd5ba6dc662126783857d08c51e527d5e7d74c6192ceb64,w,0xbb483e158f4958c4b265070f8811152b1a4dba67,92000000000000000,7000000000
82,1577021528,0xd93ccb51404628fa460d90c8c992dd4136108e31cb91a5bf0446b18b55737fc4,w,0xbb483e158f4958c4b265070f8811152b1a4dba67,92000000000000000,7000000000
83,1577021726,0x781e7868cc667aee7709bb509ed0e9dbba9b442ce68c1e4f23e929d5bb264002,w,0xbb483e158f4958c4b265070f8811152b1a4dba67,92000000000000000,8000000000
84,1577022219,0xc8527d811b859fa53fc71ea931532fb6a69eb3d23a98e82ac847542809aa413c,w,0xbb483e158f4958c4b265070f8811152b1a4dba67,92000000000000000,7500000000
101,1577023791,0xbf1c7265de8084fec2096afd8ef72f6f3ef97640d469ee00103fef612a8da321,d,0xa0d71d516c6149c958c489ab24223c99f5df906f,0.1,12000000000
102,1577028319,0x853117d7218b4aa9ddf0284c6eb06419128a53f9776c0c1a3fb97f42c641a547,d,0x9727ca412f87d46cd4bb6022d27477b232ea8970,0.1,1100000000
103,1577030393,0x2accc2c99414e1af8fe5fb22d45a0d38f97851937ad111c50d526c3cb53a3b8b,d,0x7c1e6eec212f88b9aab1da347748c7ceb370c054,0.1,11000000000
85,1577031202,0xaffbdcdc8d5fef520d03e39df043f2be5a9735414b07bfe96e4248d24ffd7054,w,0xc26cf88174a3522d4147a7e7ba36165a12f95435,92500000000000000,6000000000
104,1577032276,0xb66fb472cb8bf843de197f3b73cb8e9ee5558f4a8520f80ea5aa0ab5dda4ead0,d,0x7ad0bdc8208bae8a9234198c4bcdc022303c8eb0,0.1,11300000000
86,1577035346,0x410a6193dbfdf58fb676ae91663c518ee7c7c15f7b63c80d2a3cc4229f049943,w,0x9d2099bf2d8647a9199b1d725a46845537bed774,88600000000000000,7000000000
105,1577038254,0xc4c85c0017c804e425fa5d9fed53ff1e6040ee78456d0e8279493dc86f1571ad,d,0xa01550364b6672789c774f37dd817d45a6d20098,0.1,12000000000
106,1577039490,0x7366306f816ee70ca38aa868e67a07e3ea6ee7dc66bc7e41c6fffdb4d9698dab,d,0x29027775ccc250724902b515eff7bba7906ea237,0.1,1000000000
107,1577048137,0xdd2572859a56001ac43c0632436da5d149b0c9d72fdf85c7fa62295b22280280,d,0xa50728fdb0af82b3c43318d82f297e854c809dab,0.1,10000000000
87,1577048881,0x298ad306e647fdcae977ea2b85ee8957ff876a4bf9dacef9dd952c65fd175c43,w,0xf553a10c7318c8636080509d42d758a95bbe18d9,93000000000000000,5000000000
88,1577049901,0x5bae082db21f587ca249dbb53eb3f30fc2f1fe247516ff6173611ed18705ea58,w,0x81708914e4f78f391c1369d0c7cebf2f5ba40ae1,100000000000000000,1000000000
89,1577050543,0xd9ebfb945aca2539f6b28f775fc821ec58d5b1dfdbe37d996b496a1d63e98f33,w,0x81708914e4f78f391c1369d0c7cebf2f5ba40ae1,100000000000000000,1000000000
108,1577060112,0x1d1e77171e4bfcdd27ebf41ff190c8653166ef772addfe4384b4d27209d36a28,d,0x24acfb5dd795b35f7687f3c0fe965e92cff56c4d,0.1,10000000000
90,1577062198,0xbdf59cf834c3c6d3611997c0565fc25c169a510326b426aacaa88c2b62a1b043,w,0xe9b6e1300d68a012a05da034aff3f2bcdbdce3c1,93000000000000000,6000000000
109,1577081915,0x6e42ae28a4a7af6e1adccac19c1e0fc3373f373b4d802d392ad86f329b5630a3,d,0x394fcf7f5c03a5178f908f63162faf21f59c0406,0.1,13000000000
110,1577082962,0xa48d8c1f4ffa6f21ffb24b57f46940edc8730b44ea045a749d728d785941dc52,d,0x9727ca412f87d46cd4bb6022d27477b232ea8970,0.1,2000000000
91,1577083069,0x58b50c6196a71cde13a4664704c36ee20314676d6839a70ef0ced4dc037c0d60,w,0x970d045550e8d14912fff1d7ea2eb1797613cf97,87500000000000000,8000000000
111,1577084538,0x9c2a3659b23437d7d5785e741807b00be6964474c6c74708500507f1ff422313,d,0x7036d506e8542b68bdca7f1a1cb7a2d6d3a16642,0.1,13000000000
112,1577084927,0xcdb8f3910ede87c3a622441ba2bcfac7dd64a35517eba41d9547358d588ee0a5,d,0x7036d506e8542b68bdca7f1a1cb7a2d6d3a16642,0.1,13000000000
113,1577096322,0xf2c53480a056ef1bf59d8373946375b7f434d1980eee3d4999ceebf1e7290e92,d,0x36225385f60ffa82816bc1ce16e3c9f8d44dd46a,0.1,15000000000
92,1577096533,0x20a219b97ecb5658e8fc9bafb5d43de115136c74400184e30573942e90744f9e,w,0x0c612ecb269adcb0681bbb4f35fc5a16e8fda367,91600000000000000,10000000000
114,1577097415,0xb4de9e939c30dbfd359edfc4dae5416d045f55a9d745ca4ebe46cdb509854dae,d,0x03fcee905129c0004a3aef77fd3dec850b33be9c,0.1,15000000000
115,1577099785,0x0cfc88cba73e0be8f6cd5952e316184c941471de1ec5722b3a967f9a5bac3beb,d,0xf5cadbaf94f512aa1fdb6e5662e31b94504316fa,0.1,6000000000
116,1577103558,0xcbedcac63091654f4860ab3164154b80537314950fcc1c80beb30527e15f0b96,d,0x863eda36aa1b6e79a7dd8dc90ebe0e16464d596b,0.1,6000000000
93,1577108687,0xe506b120286e69ab6ae2e502a6217f2aad7dac40bbb03ff3d077a98830454452,w,0x859fdb4085479fe0322ee5c959aaab85f70d0d17,88600000000000000,8000000000
117,1577111604,0x2285cc514d3121057d0331365c14dd17e2991e01b2b4a10a2e5f3cee21c76394,d,0xf4be0077f4d287644d83eac1491b8d8077aeed7d,0.1,7000000000
118,1577115625,0xbc00311fee7a64fd765fceee33b5835b8e9e3158b371acbe751531067108fe4f,d,0x41e06931e14c09ab705a3fac97d0f865096f1fe9,0.1,11000000000
119,1577119746,0xf31b4d65ef9458e2e4b6eba3fc2323f6bfbd91ef50b486af57d2d51fdb507989,d,0x9492510bbcb93b6992d8b7bb67888558e12dcac4,0.1,13000000000
120,1577122623,0x38364bd1214a73a13279b73d743d60f0a41df72460392cc2a627f27206f1009a,d,0x50af5f78a48bfbb09d4a53263be9a405b4d39fec,0.1,13000000000
121,1577122656,0x8a89fff2559d43bd690b589d9c1ee1cd71fb4bf616697e71002bff7b02d62837,d,0x7f46bb25460dd7dae4211ca7f15ad312fc7dc75c,0.1,13000000000
94,1577124661,0xe90912c810a743bf0fe239b77f8c376432d6ccc1a0b3eaec8a851f77eddecd21,w,0x7a14038d008a9c818ba1f7114fca113ce1c5046c,91500000000000000,8000000000
95,1577127689,0x2dc218e162c648faa21c6cdd2fb282ba1b3866dc37b4f9b90d51b2c127db4bae,w,0x3657c5f86847d4a5219e089206c913e4cb00b618,92500000000000000,6000000000
96,1577127847,0xa5d4d7e7dc122326414557eab199a334bb7a78f9008f5c313092aea1a54593e2,w,0xc44b7a03b53a3be02a3a8fa52d7188998bc7fbb4,92500000000000000,6100000000
97,1577129406,0xaa4879217f5f253fbdec2987e4286e5b309a1227eeb3562b1d44ac8784852f21,w,0x207726fd2a997e8917fc83b24db3e45821ab29a2,92500000000000000,6000000000
122,1577132243,0xb2f0eafd6323bf410ad57d6533adf75a7bce8e81d58a7a0c03510c3862595c41,d,0x84ecb387395a1be65e133c75ff9e5fcc6f756db3,0.1,12000000000
98,1577133224,0xe7193e76d295c1d0c16e576b26bf759e263efc80e230d5634b3534c1313273d8,w,0x9859c1d81d3e652d3b6f26cd02875e840a55ac61,91500000000000000,8000000000
99,1577134961,0x6f7a53f867a818ebc086962a6f292c2f25bdb06099e7166487e7ed07ddcd25e8,w,0xf247c68d6db866693ed4d0ba29f6f1263c8b8e64,88600000000000000,7000000000
100,1577138166,0x484a782b2d789b44c00757413170f70e83c3f8c3aa1d30c9221447111b6ff41a,w,0x37e475ed31bcb770af1871ddcdd0fe31ac6eb0cb,92500000000000000,6000000000
101,1577138237,0x7982e53183a993e6882fc977c6e12ac24dccc80a73a9bd0931f2670647bcc7b6,w,0x37e475ed31bcb770af1871ddcdd0fe31ac6eb0cb,93600000000000000,6000000000
123,1577141399,0x25ecdbb362933a4685b3fc7f121756ae407b918610414af0d40e8d7540134cc1,d,0xbb40116dd17ac3ce9528ae38b1ebb0ea28c4682f,0.1,10000000000
124,1577142662,0x299209f19f7554de2e1fd94778585867c377fcb69fe470c72030ee681dc75f37,d,0xa5e35fdbfdd8da2377f0fe927f087d76b4e92b6f,0.1,10000000000
125,1577144724,0x9c611d51e7e497742b9278a93386bdcfb5096b2b6609413ba50a799ee3b918ad,d,0xd495826cabb093e7dca498d1a98e4dc55e0c29db,0.1,10000000000
102,1577144858,0xc5e7d02d473da8f78363d2375b0bc50d980c60dd7bc5f00e8e278733b684280d,w,0xd495826cabb093e7dca498d1a98e4dc55e0c29db,94100000000000000,6000000000
103,1577146445,0xa4a69a0e0db809b5562353d80e3ce7c09756000108a1077e9db9b18d4d59c082,w,0xa5e35fdbfdd8da2377f0fe927f087d76b4e92b6f,92500000000000000,8000000000
126,1577146815,0xa95eb585d21d0ae164ba687999e293dd30b807990518fa1c2bc7e071fd4d5967,d,0xa5e35fdbfdd8da2377f0fe927f087d76b4e92b6f,0.1,11000000000
104,1577147093,0x6f5e5b2a80e4952719c69bc7e54fd57020c584f9a7ac6789d718947363a847eb,w,0xa5e35fdbfdd8da2377f0fe927f087d76b4e92b6f,92750000000000000,6000000000
105,1577177830,0x15e50ad874fd550007a00a75395f209b901ca6ca7d8772b155d19faa59e6e93e,w,0x3c385b7cd94b0b24dca2a21e0785268f17dfd09b,87500000000000000,6000000000
127,1577183433,0xb0765668fe76d70ac72a8bdef9bf4bedaae2f331ee6cae1667772da06c8e5b55,d,0x3e204f427bd69e2ee7402a71fb1cbdd616b40200,0.1,13000000000
106,1577185256,0x355c7a748ae1f5872b446ef941f325d4c2dd377900dc8f9c001326bfb3302606,w,0xc7f8a92a836199e4de7b09266924f5144774010e,91500000000000000,6000000000
128,1577187298,0xd41202cc37c84506f04beddc38229101da68c456e7e2e35e274cd8ba9780f040,d,0xcab3c417ff3b1d57cfb65f9676697f75cce75aa4,0.1,3000000000
129,1577187420,0x61f315dd05b864a93e7056d838d6b1b268a135fef190055d51d223342ace6c76,d,0xcab3c417ff3b1d57cfb65f9676697f75cce75aa4,0.1,3000000000
130,1577187877,0x072e950bf1727a233ca10e725b973a03a7672c7af87f512b8932f4eb213c0e70,d,0x60b0bac06ff5d46b3a4c7633b00f4933e3cddde0,0.1,1100000000
131,1577188757,0x443480c523161f487995568c51a8d09573915fbadbbd8fe0e30d610af2cb1dfe,d,0x60b0bac06ff5d46b3a4c7633b00f4933e3cddde0,0.1,1100000000
132,1577189887,0xd6def98a1d5b2a181b65d9294a42b092dd1ffd4a1612f59ca2ee86d95302e705,d,0xb53198f5cd81948440534a9578fc5350496d31bb,0.1,1000000000
133,1577206549,0xbbf86f6b9da2c2588af7081d9fd4101396bb16ed3858818e2312991894b61631,d,0xa098e120299d38370605b970c2512fb69224a30d,0.1,13000000000
134,1577207466,0xe80b6bc8ff6014a2f4754c3a78870a00f549a5c28852fe2ff56126a2b4fc9ab0,d,0x4e06ec045a1e0d66ff11321b6584ef8513eb2b12,0.1,13000000000
107,1577207559,0x03f9affef09074da39e1b18761b02461706be1c7525122684f12f40fb5b2672a,w,0xc3cfd6b28dd5f4b7755dd4dcd2fa703fd601d831,92600000000000000,8000000000
135,1577207963,0xa6c4bfa033d3440bfe3c9a39fda7eef0bd5c4aeb98c3f3c621c180f05b50ce8c,d,0x4e06ec045a1e0d66ff11321b6584ef8513eb2b12,0.1,13000000000
108,1577208066,0x2a5043ef5973ff5ec3aaf77efb80f8e34feb59c64535d2f07c672b0384955a4e,w,0xc3cfd6b28dd5f4b7755dd4dcd2fa703fd601d831,91500000000000000,8000000000
109,1577209682,0xa56a6e828b47016fffd1ed64b3694e4a31ac1d1391e528a8ffc571365b710678,w,0xbf02bfd498ce323c928381b1215ddced27dfbedb,87500000000000000,8000000000
110,1577214975,0x02de5a28da9f18d0eacd359691f8783405ae406928530bd8b9cbc3c5318ea629,w,0x31108494f9b52a6f75e74ed54888706b23de9f85,92000000000000000,8000000000
136,1577216349,0x90eae789b742ad3a86cc148da1a6dfa9584cac73fe3579b9b15df9a2fb0600b0,d,0xa33c7f924399b59a8ee627388a108beab5e12eaf,0.1,10000000000
111,1577255483,0xfee9b78b46437115ba8b3539db77fac87ddd250205a9e26b71f0bc46173f8066,w,0xc8e0e970760f9795943f48acca486c50ef466455,100000000000000000,13000000000
112,1577263671,0x39f46313f5dfe48fde4170f2d7f4016fec586b17de1177f78bdead97e0e4bd0b,w,0x81708914e4f78f391c1369d0c7cebf2f5ba40ae1,100000000000000000,5000000000
137,1577264645,0xa3d07a5cb128d38ba8515caadc8dfe7f486d865eebb0ca1ae06b9ce910db33b9,d,0x9727ca412f87d46cd4bb6022d27477b232ea8970,0.1,5000000000
138,1577264733,0xa1199c542a3519b1b7e18f65c5274d349c6d9a2b6076e76ac04741c45aa70b7d,d,0x9727ca412f87d46cd4bb6022d27477b232ea8970,0.1,5000000000
139,1577268552,0x4f9ca8023270341dce365e6f7392ee4c0500f7181cbbebe38966c62e836fb0f1,d,0x968aab417f159019515ac1e46e0aaf62ac2151b8,0.1,13000000000
113,1577269220,0xd9953f78cb6a05842436d7dc13d2a9682a40863c01f772f2d0521f533b9c3777,w,0x968aab417f159019515ac1e46e0aaf62ac2151b8,92850000000000000,8000000000
114,1577279397,0x20377f4e91375247a791bda6aaa92f8a75479c34dc3d0276b1aad097f8579b6e,w,0x8e6875b9b7f28b15230f3f1a4bba89cdc3fe41ec,88600000000000000,5100000000
115,1577283817,0x0d53b20d86556a3e8719fe2ee7fc5218edf14cc8b014c655db5423e585ba6b8c,w,0xdf936637014e39ce828452f6cfe766b45b024402,93100000000000000,8000000000
116,1577294598,0xf212c66eb680f0547a562af3a9bde23e32dd0bf264420dcdf70828a57e58418b,w,0xdcbeffbecce100cce9e4b153c4e15cb885643193,100000000000000000,4000000000
140,1577296322,0xec1d50a2e238d37581bb42ceb07915e383cee4f3fd67a1188258824d6330dece,d,0x100a6c83d6ae2caebffb26db46a777bc8a52541d,0.1,10000000000
141,1577296496,0xe70607685fa579f1c8d0090d85e7dca8cafe39232603b9ac5e359a1a0077e280,d,0x100a6c83d6ae2caebffb26db46a777bc8a52541d,0.1,10000000000
142,1577297006,0x6f920a1c574d4e1ae185bcde2c2b45d90fe4f0bfb96f03dc588e7b1e95044fbe,d,0xafa43f2b1a86f74e813ce1af161b50db3e2236fc,0.1,10000000000
143,1577299340,0xb3d2eadaad4ead1f82b79253f1654a644379b4ef5311b6bd99850be85df86040,d,0x871930f59563f379f00070dfc59876e05e730f89,0.1,5000000000
144,1577309368,0x3d92b16ff848f33da2958cb466e89c54ad6c2ee4a12a792ed75975da3c915b82,d,0x51940f5f8eb0bf150edd0bc00067d8dabdb16bd6,0.1,1000000000
117,1577319666,0x968bdc101ac68dc9e41933d063329e4b4316ea3d1feaa4dd3f8cf0688be72fb2,w,0xdc4884075ed48a853cedb81481214f5d985eb614,93000000000000000,8000000000
145,1577327487,0xeaa57ae82cc74a83e109552e2e49ce3890e65feb3da6a0765c36a368b924b028,d,0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d,0.1,1100000000
118,1577328496,0xe3b0c55dec0974c26a0e033679681f76e5e7bfa802721e0735605793e90c911f,w,0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d,92750000000000000,7000000000
146,1577332369,0x25d95b956efacc2794517dc2a433925aefcc9c21afcba74dab6c2f10ee2fca97,d,0x005c12be8e7812201ddeff11e952aff7274bb6f4,0.1,13000000000
119,1577332505,0x028bac0876249257a8801e052743e4c085d1508b3990e18b6c0640e42c8e815b,w,0x83d8d3a670eb6414e37eca104b183a77e18c792b,91500000000000000,8000000000
120,1577334701,0x995310c9638b6d832dfe76ebca18196ef5e3859fdfc34ff7581a4b1a73a6068d,w,0xfe6a6290186c300ae4252eeb61382e62322f48bc,92600000000000000,8300000000
147,1577340436,0xd1eb415e797ea4aba3de7d6f84a9a3dabc44a80f8372fbe51fc20fdeb9072dd4,d,0xcec56f1d4dc439e298d5f8b6ff3aa6be58cd6fdf,0.1,13000000000
121,1577342325,0x5ab348700e31cd19ecf7df9ba4502a3f542ca5740451b96f399362fafdcb527c,w,0xa1e2421a68f0208b75acb0014a69e89b1f7492ea,92850000000000000,8000000000
148,1577348654,0xe474b007a0b96b20f2dc14a876d338aebc77e0c21922ea0cd9b796420d3bd079,d,0x926b6cd4c148dbcd0815f61fb911c7313176fd0a,0.1,3000000000
122,1577349397,0x274a7ff887c57985772afd9cefaef76fdc8e1b2b885a03158134699e622b38d8,w,0x17361efc0a8a089858396a4b8b261adbce820fd6,92600000000000000,8000000000
123,1577349636,0x8ca118d92bdafaa66b2cdef04a6ffe2736c1031386af2eb8ece3004f53067410,w,0x81708914e4f78f391c1369d0c7cebf2f5ba40ae1,100000000000000000,5000000000
124,1577351931,0x0d8eceb006f5b9cc799a164afa1f73da451868ebd827b917b28c46b12be75cf2,w,0x851e538ed7b86ef6f3c101551ca7e6d83dbbbf23,87500000000000000,9000000000
125,1577352130,0x2b97cfc7024da720c7cb29d91b0fc7ba989793fb994b566fa1a06f674d149928,w,0x851e538ed7b86ef6f3c101551ca7e6d83dbbbf23,87500000000000000,8000000000
149,1577356624,0xb6833682f9db43c05aeb2a2e605b2c4ff19b717be7cf174669594feacf6bb868,d,0x36cc2a80f600f199aaa48801564d973cb4cec851,0.1,9000000000
126,1577357667,0x7ae3bb38b22780b0fda33210be6424b69b719db06635c0eb1ece8869d8a73d47,w,0xfc0076fc670c5f8d113bd31de25de6464183a088,91000000000000000,8100000000
150,1577372629,0xdb590ab85844eb0890339d416cd05bbddd12d1bc43135af4153e253747c98579,d,0x04d13d57bf2f60c4c5024fba1a6cb20efea99a77,0.1,13000000000
127,1577372770,0x8f231ab7c4029a7704f0be27f78ae6d1a38f73cc0465f868ce52449844a12192,w,0x0000777194cf18fd6ff81d13f27e9b843de03388,91500000000000000,8000000000
151,1577381459,0xa3b755ec4b61cd7b9fbcebec602ea35eae5c57f779857954e61f2ae418f66c55,d,0xe2ca7390e76c5a992749bb622087310d2e63ca29,0.1,2000000000
152,1577399825,0xe1273b53772b0d67c09236f116e547d2b528d15286a039cb7d1cb97bfe88ee61,d,0x316765f30f122957b1b504b2b38f904d923e4dad,0.1,8000000000
153,1577399948,0x9fa61fd61f7fb46e3c71ce3d1ad78fb9077aabce72435070f8f9250afe545b80,d,0x55a46968d41c967e578dbd162eba44c3e43ffaca,0.1,1000000000
128,1577400910,0x69841f1c2728dd9077a3b23d0e4af0edd3a8b316f82a4f3487a215acac567621,w,0x55a46968d41c967e578dbd162eba44c3e43ffaca,100000000000000000,1000000000
129,1577401028,0xa7f24c2a18e291ccaad8f70f2fd2556bf49420215927194d6708eda89b99a8be,w,0xbb39d949c3e8e4b222a21f72af553fb073179ee0,87500000000000000,8000000000
154,1577420923,0xe7715e2e1fa5709de57577acd8f9c8c4201052c362798c595fa1d23c931b780d,d,0x5a9a8563302445aa0b179e1ead1976e8abf405ed,0.1,13000000000
130,1577427644,0x14c77d00868cec591e0a9d9143f387b553d75a6b405e8ad402aef72612e5f955,w,0x01598e22f6f50170bb75ee6ea52986435f56634b,88600000000000000,8000000000
131,1577431169,0x27f58f996ddf3eb5ae1b219b24455a23cc2406a60c6c75f911f4b4808c782d08,w,0x0965e85a2a4ba07a11766922002d7969a0be9cfd,87500000000000000,10000000000
155,1577436256,0xabf66f2c248e53d12d7ded97b2da79521da927fa1214b1d129cb269a7edd3328,d,0x6442c72abd1a9d14c303277a8c994fae295b6bcb,0.1,15000000000
132,1577436303,0x75863727550da05bd55cb98f02399219087debcb8e34eadc947e806f5283c7f4,w,0x81708914e4f78f391c1369d0c7cebf2f5ba40ae1,100000000000000000,1500000000
133,1577436410,0xa5319f39e6fddd6230ad9523c362b0616481f3e379d831ae5dbfa9ddb03abc8e,w,0x32ab589c6d821c8f1a848125a0a19d9321964cd3,90500000000000000,10000000000
134,1577436692,0x5aefbf3347dfe38b25a4325ddbeb9d3070255afcb00a973730cf294bc4925db4,w,0x0ed1de74146ee21480d6014ade5c0d3c52a1c945,87500000000000000,10000000000
156,1577438540,0x3c8d8fd396f2062746f8286c0f63ed49cdbeeaea5b0daa28a991c63b588a3049,d,0x9727ca412f87d46cd4bb6022d27477b232ea8970,0.1,2200000000
157,1577438730,0x1c178c7ceff7273c6cd8978428ea804222ca815934e13149d591a628a3d65abb,d,0x9727ca412f87d46cd4bb6022d27477b232ea8970,0.1,2000000000
158,1577439409,0x3d9eacf8902792242a7a97f1d6383716d597d4ddce32de460199fdf4f3d02b05,d,0x9727ca412f87d46cd4bb6022d27477b232ea8970,0.1,2000000000
135,1577445115,0xac41786ba789cfec472396d00132e4065bd670d94b7269069407057f9d8b9a70,w,0x793cb043c12cf670aecf59e6a17b04abdd00a4ca,91500000000000000,8000000000
136,1577462682,0x6520baab8700099247f0823021d520cc2409a163df1f55c1cf1365c5674cf076,w,0x7a3c7783145e409be5631ce0a922037ddcbf70f0,88600000000000000,7000000000
159,1577464077,0x36b251c75cc83485bdc7934ad4a90671c946ef17bec32750ed1059d0a852b292,d,0x5a65c5e4289c34854f07dbb749ec7e8949a9131d,0.1,12000000000
160,1577464141,0x0e3158173a05ab0dde77f598f56a0fb821288f41bf87d969163ec153b74d7be6,d,0x5a65c5e4289c34854f07dbb749ec7e8949a9131d,0.1,12000000000
161,1577465407,0x95d384ad53290cd943be6d8fe87ab96a0ad3255670823a39860c816c5ef6372f,d,0xa053d0163c36b89a811b22dfe03bfd35cf42d2d7,0.1,12000000000
